@relation results

@attribute id numeric
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute 'volume (btc)' numeric
@attribute 'volume (currency)' numeric
@attribute 'class label' {positive,negative}

@data
1291,246.99,253.75,244.91,249.23,8385.937233,2101550.47546,positive
1292,249.23,250.52,245.12,247.94,6089.846381,1509888.94521,negative
1293,247.93,253.83,247.25,252.87,5685.639559,1428455.71168,positive
1294,252.91,252.96,239.96,242,6690.228389,1632793.76689,negative
1295,242.41,248.86,236.52,247.95,7951.747138,1947589.0799,positive
1296,247.95,248.59,238.55,244.24,8114.089557,1977179.96429,positive
1297,243.93,246.83,239.32,246.69,6226.016464,1513600.94915,negative
1298,246.68,256.96,244.52,253.28,9806.822203,2453663.5292,negative
1299,253.22,256.67,251.23,254.19,5048.577376,1283171.17403,positive
1300,254.19,255.85,250.76,253.7,2769.281658,700284.507629,negative
1301,253.6,261,251.65,260.54,5759.36016,1479483.35865,negative
1302,260.57,262.98,254,255.58,5960.677633,1535495.47311,positive
1303,255.54,256.62,251.5,253.72,6010.267582,1528033.96067,positive
1304,253.71,254.96,243.06,244.58,11663.656155,2878711.71831,positive
1305,244.84,246.3,238.47,243.43,7943.710541,1932557.63942,positive
1306,243.75,243.94,231,235.99,11549.630656,2728444.28803,positive
1307,235.99,239.42,233,236.15,4108.504001,970132.100324,negative
1308,236.09,237.5,233.42,236.5,3173.327651,749346.731159,positive
1309,236.42,236.9,219.64,223.15,13924.226706,3188473.50037,positive
1310,222.97,224.79,210,215.8,18582.189575,4046514.40481,negative
1311,215.78,222.88,214.05,222.88,9949.324421,2188510.27601,negative
1312,222.83,229.67,222.44,227.5,10834.873287,2456157.8254,positive
1313,227.36,228.29,220,222.6,7928.3954,1772380.4767,positive
1314,222.6,224.72,220.32,223.4,4620.315579,1028922.57173,negative
1315,223.35,227.35,221.91,222.54,5901.495676,1326434.66738,positive
1316,222.54,226.51,221.43,224.3,5966.861239,1338160.67834,negative
1317,224.3,236,223.91,235.74,9923.67825,2272979.66723,negative
1318,235.71,238.64,229.1,233.45,10710.50024,2519188.9279,positive
1319,233.25,236.22,232.01,235.98,8352.857322,1958492.8358,positive
1320,235.61,236,228,230.24,8543.667107,1975149.01399,positive
1321,231.04,232.29,225.7,226.12,5286.098594,1206594.83502,positive
1322,226.12,227.26,214.98,219.52,11238.356288,2465554.22027,negative
1323,219.52,229.93,217.52,227.23,13816.491481,3078036.48504,negative
1324,227.17,227.56,221.45,225.16,9345.783207,2100833.72695,negative
1325,225.18,226.99,221.81,225.48,8668.36065,1948799.37637,negative
1326,225.5,240,224.6,236.2,12490.202359,2913475.41001,negative
1327,236.47,239.23,230.51,231,6687.123359,1569832.92734,positive
1328,231.05,234.9,229.87,233.83,4350.059068,1011094.6847,negative
1329,233.83,242.25,232.31,239,4407.814167,1053978.38668,positive
1330,239.73,242.2,236.07,238.34,7504.688754,1790508.83079,positive
1331,238.22,238.78,229.66,235.12,8621.547319,2014039.52955,positive
1332,235.18,235.94,227.01,228.49,8623.827212,2008359.39636,negative
1333,228.34,240,227.35,236.87,11062.64912,2580889.82639,negative
1334,236.92,246.57,235.29,243.2,9486.754968,2289574.77159,negative
1335,243.22,247.01,238.62,241.96,5499.606159,1331707.23636,positive
1336,241.83,244.99,238.02,239.13,3520.242209,847791.565913,positive
1337,239.13,244.51,237.99,241.3,9690.639486,2333507.17468,positive
1338,241.3,242,237.54,241.03,8418.715682,2022709.59332,negative
1339,241.03,244.14,235.06,235.97,9332.466305,2246344.49481,positive
1340,235.97,239.7,232.22,237.13,7530.500808,1782947.51224,negative
1341,237.12,239.28,235.12,237.37,4536.928961,1076186.76958,positive
1342,237.39,237.4,234,235.66,3116.789473,735534.149172,positive
1343,235.43,237,234.15,235.97,2645.161408,624187.820959,positive
1344,235.69,236.94,231.44,232.87,7443.21982,1749933.80723,positive
1345,233.03,234.24,230.86,231.4,5568.276798,1295513.42228,negative
1346,231.4,234.86,231,234.43,7823.356629,1827504.31741,negative
1347,234.4,236.52,233.75,235,4609.281227,1084562.78025,negative
1348,235,240.9,232.92,238.99,10451.799484,2474671.24431,negative
1349,238.8,240.67,237.4,237.76,3216.279819,769659.697753,negative
1350,237.87,241.64,237.66,239.22,2921.547971,700689.784458,positive
1351,239.69,240.1,233.1,235.59,5625.087057,1329127.7939,positive
1352,235.72,237.96,234,235.71,8590.075767,2027436.07657,positive
1353,235.71,237.35,234,235.17,8572.873489,2020077.91171,negative
1354,235.32,236.8,234.87,236.46,5005.980784,1181332.15851,positive
1355,236.46,236.52,234,236.03,6165.891413,1451969.30841,positive
1356,236.03,236.03,231,232.11,4245.944468,989461.15815,positive
1357,232.11,232.51,228,228.91,4372.20831,1009782.3688,positive
1358,228.91,231.2,220.65,223.51,12184.962544,2745533.83399,positive
1359,223.5,226.38,221.34,225.18,7744.878616,1732996.26875,negative
1360,225.17,226.99,222.57,224.27,5815.573161,1308939.39408,positive
1361,224.8,225.98,222,222.99,4822.40911,1082749.63902,positive
1362,222.99,225.9,219.03,224.4,8396.712862,1874523.31159,negative
1363,224.4,225.26,223.07,224.99,2772.331163,622174.419298,positive
1364,224.95,225.48,221.86,222.7,3324.382634,744455.841389,negative
1365,222.65,229.4,222.31,228.17,8986.866923,2030845.80635,negative
1366,228.05,230.79,226.67,228.7,9129.707887,2092426.02819,positive
1367,228.7,229.75,226.83,227.8,6284.740683,1434862.91434,negative
1368,227.88,229.57,227.25,229.03,4727.31486,1081972.65949,negative
1369,229.14,230.7,228.29,229.4,5887.148287,1352496.72014,negative
1370,229.3,232.04,228.06,231.64,4009.804638,924578.604909,negative
1371,231.64,234,230.94,232.09,3586.281138,832952.913743,negative
1372,232.08,237.09,231.55,235.92,10505.584655,2463163.91514,negative
1373,236,252.05,234.35,250.09,17954.593812,4361600.09434,negative
1374,250.02,257.39,243.2,247.76,16951.141314,4243214.10085,positive
1375,247.76,251.58,240,248.4,11145.129805,2746848.95891,positive
1376,248.45,249.93,242.14,243.7,6783.074993,1670444.75265,positive
1377,243.75,245.56,239.93,244.76,4434.68706,1075370.58665,negative
1378,244.65,245,241.06,243.64,1946.29303,473260.914123,negative
1379,243.6,247.99,242.64,246,5149.763859,1263921.54439,positive
1380,245.99,247.25,242.14,243.74,4953.903396,1210524.76582,positive
1381,243.85,243.99,238.2,240.19,6723.313324,1621933.95661,negative
1382,240.19,242.9,239.18,241.98,5002.931302,1207599.94089,negative
1383,242.08,243.44,240,242.98,5271.851066,1274423.22735,negative
1384,242.98,252,242.36,251.21,7101.102704,1756891.08889,negative
1385,251.28,251.28,247.04,248.62,6104.312203,1521893.44839,negative
1386,248.63,256.94,248.3,256.04,15393.104327,3906641.80827,negative
1387,256.04,268,255,262.5,19902.443844,5222157.27434,positive
1388,262.58,265.25,253.81,257.62,13395.153439,3453025.86093,positive
1389,257.62,260.77,253.19,254.54,9826.994781,2515778.507,positive
1390,254.49,256.44,252.4,255.92,9153.852565,2331332.00288,negative
1391,256.06,261.28,254.05,260.2,7909.856729,2037201.25208,negative
1392,260.16,274.74,258.75,271.5,21362.61365,5689203.05742,negative
1393,271.39,278.54,267.13,268.51,20027.861468,5473288.27375,positive
1394,268.53,271.69,264.01,265.51,13755.629975,3670683.41294,negative
1395,265.67,273.24,263.01,270.63,16042.268289,4305219.36071,negative
1396,270.41,271.98,265.92,268.92,13906.644451,3744064.7316,negative
1397,268.98,294.71,268.63,285.23,29151.313352,8292731.39905,negative
1398,284.63,298.05,283.88,291.64,11693.224353,3420769.32036,negative
1399,291.65,317.99,291.65,310.55,22497.467706,6901059.79474,positive
1400,310.55,310.73,281,292.68,29775.979072,8680289.61299,positive
1401,292.54,297.13,286.02,287.55,10361.079583,3016087.55312,positive
1402,287.49,293.7,284.29,285.67,9798.375076,2842900.80684,positive
1403,285.67,292.4,274.92,277.89,21103.341586,5937851.72962,positive
1404,277.74,280.73,272.31,279.43,11477.055424,3175870.23335,negative
1405,279.15,283,276.73,276.79,9362.077818,2609994.79447,positive
1406,276.74,278.1,275.01,275.47,5289.04082,1460235.90879,negative
1407,275.08,279.35,274.62,278.96,8818.528635,2446038.23309,negative
1408,278.95,281.07,276.28,276.76,9000.554914,2511729.8846,positive
1409,276.49,277.97,275,277.68,8318.463057,2300120.88279,negative
1410,277.5,278.55,275.79,276.61,6439.612933,1784595.61205,negative
1411,276.61,290.53,275.9,289.01,15854.096558,4513273.28038,negative
1412,289,292,286.5,288.78,7545.885437,2181492.66578,negative
1413,288.97,294,287.41,293.19,5298.466507,1545190.05202,negative
1414,292.85,297.44,286.43,294.29,14650.73287,4276819.04262,negative
1415,294.03,297,292.19,294.01,8799.043077,2592630.36796,positive
1416,294.01,294.57,287.27,289.85,10236.162522,2975568.87356,positive
1417,289.85,290.08,284.53,288.01,8108.621192,2333060.21761,positive
1418,288.29,289,281.8,284.33,7902.767537,2245587.52777,positive
1419,284.69,285.16,276.66,280.19,7104.066619,1992192.81419,positive
1420,280.19,282.9,276.57,282.32,4530.177314,1265880.68232,negative
1421,282.53,285.8,279.52,280.43,6310.607366,1786928.27498,negative
1422,280.43,285.88,280.43,285,6206.118344,1760746.60178,positive
1423,284.91,285.86,280.63,281.13,6549.546264,1850415.93568,positive
1424,281.13,281.65,276.6,277.48,7123.812523,1985840.19158,positive
1425,277.48,280.43,274.19,279.63,8664.809049,2403686.81248,positive
1426,279.94,279.97,260.41,262.19,10269.868457,2777400.00856,positive
1427,262.19,268.95,261.01,265.05,8870.579578,2343259.51226,negative
1428,265.05,266.79,261.6,264.33,9697.419764,2562673.47482,negative
1429,264.11,271.5,264.07,271.15,8394.11575,2235123.97166,negative
1430,271.15,271.16,265.71,267.73,9520.314581,2552596.77518,positive
1431,267.53,267.88,262.32,264.48,10710.974199,2839488.04495,positive
1432,264.74,266.99,262,265.4,8012.603053,2121755.47959,positive
1433,265.57,266.5,260.45,261.46,5485.630521,1450606.74456,positive
1434,261.46,262.2,254.01,256.11,9633.275768,2480559.46442,positive
1435,256.11,259.12,254.63,256.47,8655.189805,2224063.09502,positive
1436,256.66,256.99,221.11,224.8,16141.820383,3992017.85001,positive
1437,224,237.66,222.01,226.92,24295.072555,5617682.67114,negative
1438,226.4,236.66,226.4,235.54,15812.334744,3691074.43489,negative
1439,235.15,236.66,231.77,233.49,10296.317503,2406953.01487,positive
1440,233.5,235.2,223.01,231,15856.24555,3633435.05395,negative
1441,231,234.03,225.85,228.89,12842.466691,2948508.07418,positive
1442,228.35,228.99,207.73,209.72,37523.083384,8154700.2007,positive
1443,209.76,228.04,198.12,222.38,42308.00563,9091324.50085,negative
1444,222.38,231.09,219.77,225.8,24007.595204,5434957.38042,positive
1445,225.8,228.89,223.17,225.09,14366.263835,3249912.03091,negative
1446,225.09,235.93,220.29,231.65,22900.186945,5241943.6133,negative
1447,231.76,233.9,226.67,230.54,15490.559191,3565617.5903,positive
1448,230.41,232.75,225.04,229,15486.359945,3532995.29606,negative
1449,229.04,232.49,224.39,229.86,15803.518855,3616802.13504,positive
1450,230.25,231.67,226.17,227.96,23925.186846,5460038.14019,negative
1451,227.97,230.77,226,229.18,21470.768828,4909260.74044,positive
1452,228.95,229.96,226.5,227.28,19739.6291,4494648.75787,negative
1453,227.24,231.4,226.33,230.52,20870.016194,4786524.88065,negative
1454,230.72,237.22,229.23,235.6,20103.040091,4692704.30286,negative
1455,235.39,244.2,235.02,240.28,25758.891828,6192929.55235,negative
1456,240.28,242.91,238.44,240.19,23152.031562,5567107.9653,negative
1457,240.07,246.24,239.98,244.21,24023.879061,5854496.85678,positive
1458,244.04,244.22,237.01,238.35,23251.865544,5579259.41795,positive
1459,238.35,241.65,234.78,238.66,20694.919151,4949167.98417,negative
1460,238.57,240.94,237.5,240,13805.176846,3309006.8742,positive
1461,239.92,240,233.02,234.79,17449.1186,4143757.6588,positive
1462,234.79,236.09,228,229.66,19655.12044,4546007.725,positive
1463,229.66,232.92,223.99,229.71,16674.856615,3827895.67575,negative
1464,229.84,231.21,226.5,230.03,17298.612168,3976679.56578,positive
1465,229.99,230.5,223,228.34,18169.46229,4135855.70572,negative
1466,228.34,235,227,232.17,14645.736294,3380034.36236,negative
1467,232.2,234.4,230.83,233.12,19458.904946,4535082.4343,positive
1468,233.24,233.76,229.89,230,11230.757924,2601612.79874,positive
1469,230,231.7,229,230.16,13401.144952,3087488.55339,positive
1470,230.1,230.15,225,226.15,14081.307101,3196957.2348,negative
1471,226.15,231.96,223.12,230.42,19332.879617,4412739.06837,negative
1472,230.08,231.5,228,229.42,13586.087365,3126033.69447,negative
1473,229.42,235.52,228.89,233.86,24202.736357,5608546.02422,negative
1474,233.88,237.25,232.56,235.22,22555.4454,5304812.20784,positive
1475,235.14,235.67,233,233.81,15109.424108,3540710.50952,positive
1476,233.81,234.61,231.16,232.41,17506.449409,4071220.17625,negative
1477,232.4,239.68,231.69,239.14,17566.826435,4169714.96144,negative
1478,239.14,240.56,235.09,236.94,19877.454879,4723484.6947,positive
1479,236.78,238.27,234.67,236.2,20934.846494,4947383.29599,negative
1480,235.87,239.44,235.01,237.15,20341.008192,4823180.19657,negative
1481,238,239.06,235,237.77,16908.034673,4015993.33858,negative
1482,237.77,239.86,236.3,238.95,17825.617638,4247863.43531,negative
1483,239.06,239.98,237.62,238.6,15015.066718,3587379.77992,positive
1484,238.6,240.85,236.1,240.84,20316.503649,4840156.01472,negative
1485,240.85,248.19,239.52,246.57,26684.247525,6485292.2406,negative
1486,246.79,247.65,242.3,243.2,23768.196912,5823652.60782,positive
1487,243.47,244.76,242.06,242.9,13983.752056,3407661.33155,positive
1488,243.29,244.95,242.16,244.48,14099.915538,3433311.67226,negative
1489,244.49,246.43,243,245.71,17313.142353,4239440.72847,negative
1490,245.71,248.5,244.53,248.05,19140.35541,4731236.28509,positive
1491,248.05,248.47,245.01,245.81,10671.703764,2633713.47869,positive
1492,245.81,250.89,242.82,249.73,25901.602847,6380494.83811,negative
1493,249.97,255.93,248.06,252.47,26942.870996,6753537.32685,negative
1494,252.47,256.5,250.3,254.49,22037.628011,5614843.8201,negative
1495,254.49,267,253.69,263.09,34816.741094,9087466.92268,negative
1496,263.09,273,260.8,270.07,25328.148977,6801861.47795,positive
1497,270.04,271.17,260,261.05,10003.126671,2644951.59149,positive
1498,260.99,266.01,259.82,263.66,16704.698813,4381700.26017,negative
1499,264.28,272.95,262.67,270.64,28967.441252,7721192.76258,negative
1500,270.3,272.69,264,267.89,20396.778013,5479672.38106,negative
1501,267.9,280.04,267.39,275.21,30166.425442,8260174.53435,negative
1502,275.21,280.19,273.46,278.6,21572.26847,5984624.44767,negative
1503,278.6,284,278.22,282.84,20586.335018,5767325.86857,negative
1504,283.03,296,282.2,283.96,30003.586556,8680118.08745,positive
1505,283.96,286.99,279.25,286.9,21266.472995,6035103.09922,negative
1506,286.9,300,286.15,295.54,34002.148652,9964151.02731,negative
1507,295.8,308.48,294.4,305.67,31263.171006,9436170.14113,negative
1508,305.67,319.6,301.7,314.82,32258.307426,10020832.7633,negative
1509,314.95,334.05,313.5,328.65,39364.028207,12770329.0568,positive
1510,328.28,334.67,302.99,310.18,28765.178362,9150844.31904,positive
1511,310.9,329.85,303.01,325.78,14281.545902,4520744.07092,negative
1512,325.78,369.02,320,361.26,45146.502389,15705858.6864,negative
1513,361.73,420.77,360.4,404.06,77212.781721,30053087.8339,negative
1514,404.55,502,368.11,408,105959.259141,47199586.9182,positive
1515,407.99,448.79,364.37,385.5,60174.713488,24185444.128,positive
1516,387.77,396.67,353.26,374.47,46952.537851,17530874.2175,negative
1517,374.41,392.82,371.07,383.53,26348.595173,10103834.2098,positive
1518,383.62,390.47,366.18,372.65,27445.019086,10459783.9963,positive
1519,372.86,386.79,360.54,377.9,25934.972803,9765480.26476,positive
1520,378.02,381.44,323.63,336.8,48890.597094,17451748.997,positive
1521,335.02,341.41,294,309.91,51510.308062,16138605.4874,negative
1522,309.95,344.78,308.42,337.17,37744.446988,12327089.4267,negative
1523,337,342,325,336.99,24663.472957,8239048.11008,negative
1524,336.98,356.1,325.45,333,25628.378273,8596759.48718,positive
1525,332.95,334.99,314.6,319.28,27643.56081,8952296.30045,negative
1526,319.29,332.25,315,330.83,22243.82252,7220301.63287,negative
1527,330.82,350.44,329,336.08,27718.675852,9324687.15739,positive
1528,336,337.89,330.28,335.65,27252.09999,9115915.94042,positive
1529,335.68,336.48,324.92,326.02,26919.516708,8937135.62207,positive
1530,326.51,327.73,310,322.04,21303.641163,6794004.84698,negative
1531,322.04,328.94,318.52,326.5,5129.353252,1666609.81892,positive
1532,326.5,326.6,320.13,324.2,4062.212231,1312398.59633,negative
1533,324.2,326.09,320.39,323.48,5101.557289,1649850.43544,positive
1534,323.48,323.5,317,319.7,8649.018933,2774792.55142,negative
1535,319.7,330.84,316,328.9,12253.759975,3964830.33968,negative
1536,328.9,369.7,328.53,353.21,35986.162486,12574100.1627,negative
1537,353.9,364.8,347.84,357.14,13276.830068,4753695.22972,positive
1538,357.42,359.44,350.41,356.95,6275.367355,2225597.70017,negative
1539,356.78,373.15,354.45,371.48,7817.18355,2854062.8005,negative
1540,371.2,383,367.11,376.71,18097.95321,6809125.59949,positive
1541,376.7,379,354.56,363.06,15410.282351,5617537.1515,positive
1542,362.7,362.84,348.64,358.89,12343.407767,4390062.72969,negative
1543,359.11,370.53,356.21,361.42,12190.883936,4423950.84389,positive
1544,361.48,364.3,355.92,363.62,9989.280217,3596927.19839,negative
1545,363.62,389.89,363,388,16784.126668,6338715.40366,negative
1546,388,399.85,383,388.24,14679.436032,5754540.48816,negative
1547,388.54,399.91,381.01,395.57,14949.586075,5868357.22485,negative
1548,395.57,418.87,388.33,417.89,11455.141091,4567280.01268,negative
1549,416.67,424.95,400,416.98,21039.908507,8726381.89446,negative
1550,416.69,419.79,408.91,415.57,8463.884739,3514699.25312,negative
1551,415.57,454.48,415.13,453.04,29020.198393,12715568.601,positive
1552,453.12,467.8,403,436.19,29770.283798,12875519.5395,negative
1553,436.08,442.97,422.03,433.07,11725.667239,5101509.33067,negative
1554,433.13,448.12,428.42,443.36,13386.744157,5908604.60255,negative
1555,443.3,464.99,442.94,464.53,18096.388283,8237602.55391,positive
1556,464.53,465,436.89,455.87,23377.122573,10627485.4304,negative
1557,455.61,458.84,448.75,456.17,6598.640949,3000514.42095,negative
1558,455.37,466.64,453.5,462.46,12914.736803,5937708.34397,negative
1559,463.7,465.9,452.03,461.8,6839.178687,3156242.37545,positive
1560,461.89,462,433.83,442.54,16626.488355,7430072.73302,positive
1561,442.47,450,425.52,438.07,18930.863186,8257540.79075,negative
1562,438.14,443.58,433.06,435.48,8146.017388,3563201.25457,negative
1563,435.65,445.52,434.43,442.56,7100.228287,3125137.43094,negative
1564,443.01,459.54,443.01,455,10138.31555,4598655.91625,positive
1565,455.78,458.33,448,455.51,2877.167351,1304947.59033,positive
1566,455.5,457.45,407.25,417.39,26672.121731,11386692.9169,positive
1567,417.11,425.42,410.5,421.76,6968.573659,2921475.21718,negative
1568,421.78,429.86,417.01,421.46,7560.562992,3204101.78999,negative
1569,420.81,433.33,418.55,431.82,10419.585366,4444308.022,negative
1570,431.7,434.97,420.75,425.84,7717.510263,3315825.43124,positive
1571,426.09,433.89,419.99,430.89,6634.863167,2833319.6997,negative
1572,430.89,436,427.2,433.82,3788.111174,1640577.9258,negative
1573,434.87,435.99,430.42,433.55,2972.063449,1287773.38679,positive
1574,433.2,434.09,424.06,431.04,4571.097038,1959152.596,negative
1575,431.54,435.86,428.44,434.17,5717.595458,2474772.49753,positive
1576,433.31,435.39,429.5,432.43,3881.720862,1677111.44154,positive
1577,432.45,432.67,426.54,429.56,5507.614226,2369036.45527,negative
1578,429.99,459.16,429.25,457,16833.419157,7536413.29417,negative
1579,456.87,465,444.51,452.7,10258.994585,4654977.99088,positive
1580,452.02,454,446.68,448.84,4396.045,1976929.78867,positive
1581,448.84,449.89,440.8,448.79,4078.610654,1813405.06214,negative
1582,448.2,451.13,438,448,7986.458431,3557149.60617,positive
1583,448,448,434.35,434.85,6930.896549,3067862.76441,positive
1584,434.78,438.35,424.5,432.64,10067.021045,4327468.86359,negative
1585,432.64,434,427,429.55,4420.91216,1903623.76669,positive
1586,429.55,429.8,360,360,37326.701414,14756284.2361,positive
1587,360.62,392.07,352,386.91,25019.251993,9314016.19667,negative
1588,387.8,391.14,376,380.16,8416.943635,3222126.4473,positive
1589,379.94,388.5,373.63,385.49,7015.529936,2680282.37236,positive
1590,385.47,386.92,375.59,376.76,7223.003242,2758289.7843,negative
1591,376.9,422.98,372.53,416.32,25172.91742,10071637.7108,negative
1592,418.9,421.25,404.59,409.59,9414.557072,3886595.67701,positive
1593,409.42,410.07,374.45,382.55,14744.757763,5747610.60075,positive
1594,382.85,395,381.05,386.4,7664.890928,2974351.32265,negative
1595,386.37,405.97,385.36,402.16,5448.845213,2176476.21361,positive
1596,402.16,402.31,385.5,390.9,8040.830856,3169083.78351,positive
1597,390.1,397.7,386.2,391.77,6589.15355,2585992.58646,negative
1598,391.77,397,390.31,394.95,4262.629337,1680905.76765,positive
1599,394.62,395.56,376,379.75,11414.045498,4361450.23503,positive
1600,379.55,383.99,363.73,378.22,13544.14542,5084544.74721,negative
1601,378.12,380.42,372.95,375.64,2587.107173,975585.613025,positive
1602,376.38,379.3,364.7,368.49,4166.66582,1559953.4024,positive
1603,368.49,378.2,366.53,371.81,7255.134218,2703288.00025,negative
1604,371.79,375,369.73,373.05,5719.113324,2133603.91822,positive
1605,373.05,374,365,368.38,7107.786608,2631356.06623,negative
1606,368.4,391.88,367.95,387.82,13446.479683,5138708.84484,negative
1607,388,389.5,382.99,385,7372.613956,2854281.75144,positive
1608,384.97,384.98,371.35,375.39,5735.697066,2159252.72193,positive
1609,375.39,380,373.04,375,2885.482418,1084985.74964,positive
1610,375,378.99,369.99,370.91,6943.108167,2599524.22458,positive
1611,370.95,377,369.12,373.2,5779.680101,2157256.82784,negative
1612,373.69,383.85,372.12,379.66,10006.633293,3792903.8762,positive
1613,379.34,380.5,373.54,377.98,7471.96039,2820555.12082,negative
1614,377.98,383.48,377.07,383.27,5996.092361,2285206.43134,negative
1615,383,390.99,382,390.99,7324.966341,2836694.35089,negative
1616,390.99,406.71,390.59,405,9758.392711,3887244.20681,negative
1617,405.5,409.71,393.4,399.28,7906.697736,3178245.77789,negative
1618,399.5,407.8,396,407.51,8354.830321,3372130.2147,negative
1619,407.51,421.11,404,415.54,11842.777829,4915480.61646,negative
1620,415.59,424.9,413.4,421.18,8588.926689,3610499.41429,positive
1621,421.15,422,414,419.54,5015.538102,2101914.46577,negative
1622,419.98,443.96,419.5,434.63,11633.272742,5037569.38158,negative
1623,434.63,447.99,426,438.5,10300.352604,4513446.9131,positive
1624,438.33,439.5,431.15,438.27,5840.316054,2550862.12342,positive
1625,438.26,440,414,419.1,10509.605078,4460860.98972,positive
1626,419.1,424.28,409.07,423.78,7258.357303,3044435.8372,negative
1627,423.79,426.75,415.79,423.51,5597.967199,2361226.41654,negative
1628,423.38,432,418.01,432,4635.120227,1965128.87424,negative
1629,432,435,428.22,431.07,4159.35798,1794059.03145,positive
1630,431.07,435,422.29,431.68,3501.189413,1503570.38833,negative
1631,430.26,440.99,428.12,435.23,8463.348832,3688136.63551,positive
1632,436.75,437.5,427.01,432.5,6941.516214,2999990.19582,positive
1633,433.33,434.5,421.31,423.45,5788.383632,2484758.40716,positive
1634,422.4,424.47,415.85,420.29,7483.646755,3144344.87114,positive
1635,420.29,423.9,406.02,408.01,7789.003709,3242408.24085,positive
1636,408.18,408.98,382,399.83,16436.403862,6542504.74081,negative
1637,399.77,412.31,393.11,406.23,5692.009309,2305615.94252,negative
1638,406.15,414.96,403.03,414.01,5937.733796,2435455.24806,negative
1639,413.96,414.99,408.46,411.75,5576.258204,2294301.54689,positive
1640,412.14,413.51,408.75,413,4876.78893,2006337.14613,negative
1641,412.99,416.9,409.31,416,5255.299453,2172818.96013,negative
1642,416,421.91,415.11,419.13,5950.807049,2495505.28728,positive
1643,419.14,420.93,406.59,410.9,4640.49425,1916201.03835,negative
1644,409.95,417,409.67,413.04,3286.869109,1357510.21772,negative
1645,412.99,415.22,410.5,414.99,4470.787435,1848804.28557,negative
1646,414.83,417.43,412.15,415.85,4569.879946,1898781.05535,positive
1647,415.84,416.82,413.15,416.57,4100.477064,1702108.56385,negative
1648,416.52,419,415.66,418.49,3704.160673,1548743.0322,positive
1649,418.47,418.49,403.34,407.91,6391.246595,2620535.27708,positive
1650,407.5,409.95,404.1,409.04,2870.24736,1167962.93752,negative
1651,408.36,412,406.6,411.28,2579.002128,1057230.70014,positive
1652,410.62,411.96,406.5,411.67,3546.278911,1451351.16318,negative
1653,411.15,416.99,410.35,416.64,3950.155195,1638956.39733,negative
1654,416.39,419,413.44,417.62,4946.396511,2059556.01224,positive
1655,417.62,418.15,412.85,415.17,2776.608832,1155165.75428,positive
1656,415.17,416.92,412,415.7,2588.782723,1074765.81823,negative
1657,415.6,416.99,414,416.96,1253.006375,521077.511702,negative
1658,416.96,427.99,415.77,424.77,5038.877533,2135073.91607,positive
1659,424.62,424.77,420.32,422.87,3283.791465,1388121.94605,positive
1660,422.87,424.37,407.22,415.95,5955.00099,2473866.2137,positive
1661,415.43,415.93,408.59,413.74,4824.854552,1990559.4952,negative
1662,413.68,416.99,411.4,414.66,3774.420828,1566080.96696,negative
1663,414.66,416.99,413.42,416.31,3736.772662,1552890.06765,negative
1664,416.31,420,416.01,419,2072.950501,867252.468354,positive
1665,419.35,419.48,416.1,419.11,1337.673033,558989.714491,negative
1666,418.51,419.85,416,418.75,3457.562743,1445848.17537,negative
1667,418.81,423,416.61,422.71,3956.556598,1665558.64627,negative
1668,422.71,422.9,420,421.03,2396.348371,1010238.99312,positive
1669,420.62,421.99,418.09,420,3216.81132,1352741.71336,negative
1670,419.99,423.99,416.26,417.75,4584.130993,1928359.90851,positive
1671,417.75,418.71,412,418.24,3599.396693,1497170.37218,negative
1672,418.59,421.79,417.2,420.04,1779.828608,746886.329426,negative
1673,420.4,422.8,418,422.69,3487.83251,1467164.56324,negative
1674,422.79,426.67,421,425.54,6082.734023,2581942.43137,positive
1675,425.32,426,422.27,423.93,3917.083834,1661013.30986,positive
1676,423.6,425.35,420.57,424.86,3863.799522,1637346.082,negative
1677,424.4,430,423.07,429.45,4406.240862,1883221.87256,negative
1678,429.29,432.87,381.47,430.69,1848.392762,794725.229958,positive
1679,430.18,430.91,377.87,427.42,1502.86306,642520.654354,positive
1680,427.15,430.01,425.8,428.14,3180.430772,1359481.31183,negative
1681,428.14,436.82,426.24,435.63,3798.237466,1634274.11488,negative
1682,435.7,444,433.11,442.13,7602.64665,3334632.03477,negative
1683,441.99,452.11,440,451,5421.156325,2417983.8016,negative
1684,451,451.36,442.96,447.7,5494.441157,2458441.08276,negative
1685,447.16,452.19,444.46,451.92,2250.035211,1008095.21603,negative
1686,451.92,470.02,447.06,460.02,7103.312549,3252973.56094,negative
1687,460.03,469.47,455.13,462.33,5607.188644,2589826.88327,negative
1688,462.29,469.87,462.13,467.42,4629.185487,2154820.58821,positive
1689,467.39,469.03,443.2,445.38,7084.239871,3233410.8363,positive
1690,445.39,451,435,449.14,8736.25774,3884773.45452,negative
1691,449.94,456.53,445.62,456.53,2982.540779,1347430.82735,positive
1692,456.53,456.9,446.5,448.37,2419.582499,1091522.43585,negative
1693,448.43,453.78,446.84,453,1190.698151,537276.056658,positive
1694,452.99,453.8,438.59,444.06,6362.93159,2824163.35079,negative
1695,444.06,452,440.78,450.61,5576.9146,2496652.81069,positive
1696,451.18,451.68,444.15,446.63,3327.607274,1488189.71992,negative
1697,447.36,450,445.11,448.5,2569.5932,1150544.09291,negative
